WR,Cordarrelle Patterson,4900,6.21278215385781
WR,Tavon Austin,4900,6.174109255903612
WR,Quincy Enunwa,4800,6.073930537389613
WR,Adam Humphries,4800,6.058119512709036
WR,Andre Roberts,4500,5.970732139862783
WR,Corey Coleman,5600,5.923968906626045
WR,Torrey Smith,4700,5.795851641242432
WR,Eli Rogers,5000,5.761133962053331
WR,Jeremy Kerley,5100,5.7483123723392655
WR,Sammy Watkins,6000,5.622016128658743
WR,Tajae Sharpe,5300,5.518139636187714
WR,Devin Funchess,4600,5.2637278015048565
WR,Kendall Wright,4800,5.123112309337129
WR,Terrance Williams,4600,4.9893084689323945
WR,Victor Cruz,4600,4.900809163764677
WR,J.J. Nelson,4900,4.6772261947675675
WR,Marquise Goodwin,5400,4.617484809808245
WR,Deonte Thompson,4500,4.585566962467546
WR,Russell Shepard,4500,4.493013616551414
WR,Allen Hurns,4800,4.475002078824218
WR,Ty Montgomery,4800,4.421762833138159
WR,Travis Benjamin,5100,4.398662331648711
WR,James Wright,4500,4.362443167012708
WR,Phillip Dorsett,4600,4.33265256880231
WR,John Brown,5200,4.2083864730650244
WR,Charles Johnson,4500,4.068260881276613
WR,Justin Hardy,4600,4.017996271367467
WR,Robert Woods,5000,3.993842290168571
WR,Eddie Royal,5000,3.970235166358534
WR,Aldrick Robinson,4500,3.942220143925087
WR,Quinton Patton,4500,3.9400572457322323
WR,Brandon Tate,4500,3.9221341662308613
WR,Pharoh Cooper,4500,3.8777219474125784
WR,Braxton Miller,4600,3.8623186885624756
WR,Bennie Fowler,4500,3.839933087364276
WR,Nelson Agholor,4800,3.8362427461148156
WR,Harry Douglas,4500,3.826360159287632
WR,Jordan Taylor,4500,3.7614594044584035
WR,Justin Hunter,5300,3.7564997719066135
WR,Brandon Coleman,4500,3.687643994258432
WR,Rod Streater,4500,3.665285785414298
WR,Cody Core,4500,3.6611530906699667
WR,Charone Peake,4500,3.598754460203939
WR,Paul Richardson,4500,3.403527324916257
WR,Brice Butler,4500,3.356158118455321
WR,Bryan Walters,4500,3.3352334415563654
WR,Andrew Hawkins,4500,3.3276392503233065
WR,Laquon Treadwell,4500,3.2299017785674353
WR,Leonte Carroo,4500,3.152877155665097
WR,Kevin White,4500,3.137880368403298
WR,Darrius Heyward-Bey,4500,3.137880368403298
WR,Jordan Payton,4500,3.137880368403298
WR,Josh Doctson,4500,3.137880368403298
WR,Jaron Brown,4500,3.137880368403298
WR,Quan Bray,4500,3.137880368403298
WR,Markus Wheaton,4500,3.137880368403298
WR,Josh Huff,4500,3.137880368403298
WR,Greg Salas,4500,3.137880368403298
WR,Vincent Jackson,4500,3.137880368403298
WR,Jaelen Strong,4500,3.137880368403298
WR,Jared Abbrederis,4500,3.137880368403298
WR,Jarius Wright,4500,3.135687355192891
WR,Tavarres King,4500,3.1231975155522687
WR,Mike Thomas,4500,3.0786369270287794
WR,Brenton Bersin,4500,3.069504219949107
WR,Jalin Marshall,4500,3.0328237568880194
WR,Rashard Higgins,4500,3.030149875760361
WR,Jordan Norwood,4500,3.007720509046951
WR,Roger Lewis,4500,2.997377097136739
WR,Bradley Marquez,4500,2.978339195846365
WR,Tommylee Lewis,4500,2.9697568905192124
WR,Cody Latimer,4500,2.9471914499927108
WR,Walt Powell,4500,2.9424762979708676
WR,Rashad Ross,4500,2.8735952788155608
WR,Alex Erickson,4500,2.6578739131639084
WR,Dwayne Harris,4500,2.640317321541364
WR,Trevor Davis,4500,2.620872764276423
WR,Keith Mumphery,4500,2.6022855357238317
WR,Arrelious Benn,4500,2.599380567548507
WR,Bryce Treggs,4500,2.572747764465432
WR,Ryan Grant,4600,2.3363305550123856
WR,Ricardo Louis,4500,2.2887041134080404
WR,Isaiah Burse,4500,2.2815505381128416
WR,Sammie Coates,4600,2.2455948029373047
WR,Eric Weems,4500,2.2395292929211017
WR,Corey Brown,4500,2.2164851678244055
WR,Jeff Janis,4500,2.198176750970303
WR,Chester Rogers,4500,2.1440216426454093
WR,Lucky Whitehead,4500,1.778698439071392
WR,Marc Mariani,4500,1.6093895932553748
WR,Jakeem Grant,4500,1.5344594641480338
WR,Aaron Burbridge,4500,1.1017926043441033
RB,LeSean McCoy,8300,12.796894992320121
RB,Ezekiel Elliott,8500,10.5335614224803
RB,Jordan Howard,7800,9.725269474661282
RB,Jonathan Stewart,6500,9.655571660676227
RB,David Johnson,4500,9.003877651853625
RB,Mark Ingram,7100,8.76929235244809
RB,Frank Gore,6000,8.32774588144301
RB,Lamar Miller,7200,8.296313039248426
RB,Devonta Freeman,7500,8.154791169876695
RB,Rob Kelley,5900,8.124092611787692
RB,Doug Martin,7300,8.110634713447826
RB,Rashad Jennings,6100,7.469548505527859
RB,Matt Forte,7700,7.423267166711131
RB,DeMarco Murray,7900,7.271203350549302
RB,Thomas Rawls,6500,7.0536432657024655
RB,Todd Gurley,6900,6.981491204886298
RB,Jay Ajayi,7200,6.928551182420966
RB,Jeremy Hill,6900,6.847699980374787
RB,Carlos Hyde,6900,6.715763303062931
RB,Melvin Gordon,8200,6.351914704614671
RB,Chris Ivory,5700,5.589502834351366
RB,Matt Asiata,5800,5.56818174290405
RB,Devontae Booker,6600,5.507138991520129
RB,Mike Gillislee,5300,5.365770479616458
RB,Alfred Morris,4700,5.288589805414268
RB,Ryan Mathews,4600,5.10185881928368
RB,Darren Sproles,5600,4.720810793329334
RB,Tim Hightower,5900,4.6620048651432775
RB,James Starks,5700,4.335156818910363
RB,Wendell Smallwood,5400,4.3212306694427
RB,Robert Turbin,4500,4.292425767658604
RB,Jerick McKinnon,6000,4.259917509945417
RB,Denard Robinson,4500,4.227331790577317
RB,Tevin Coleman,5400,4.10966580024111
RB,T.J. Yeldon,5300,4.049325646695183
RB,C.J. Prosise,4500,4.019284470587728
RB,Bilal Powell,5600,3.9623254438672673
RB,Derrick Henry,5000,3.663013703429482
RB,Isaiah Crowell,5500,3.6212416075017084
RB,Kapri Bibbs,5500,3.612927587830229
RB,Jeremy Langford,4600,3.6083341795441273
RB,C.J. Spiller,4500,3.418833063258486
RB,Jonathan Grimes,4500,3.4164009978581453
RB,Alfred Blue,5100,3.3361675900081718
RB,Andre Ellington,4500,3.295097131803495
RB,Reggie Bush,4500,3.2208304486058954
RB,Paul Perkins,4500,3.1197480901132755
RB,Rex Burkhead,4500,3.1028474972211537
RB,John Kuhn,4500,3.06123186439408
RB,Christine Michael,4700,3.0479813292180187
RB,Benny Cunningham,4500,2.8216755873239565
RB,Theo Riddick,6300,2.797359989095644
RB,Jordan Todman,4500,2.7749357819640332
RB,Chris Thompson,5100,2.4804382843614627
RB,Dwayne Washington,4500,2.464250470743902
RB,Troymaine Pope,4500,2.455531059913987
RB,Shaun Draughn,4600,2.409150767557659
RB,DuJuan Harris,4700,2.3905999548385206
RB,Jonathan Williams,4500,2.332350303196244
RB,Kenjon Barner,4600,2.316431455575196
RB,Damien Williams,4600,2.1787389530135197
RB,Fitzgerald Toussaint,4500,2.1719534858494494
RB,Chase Reynolds,4500,2.119083375217205
RB,Cedric Peerman,4500,2.1148463172479817
RB,Shane Vereen,4500,2.100346144541359
RB,Chris Johnson,4500,2.100346144541359
RB,Matt Jones,4500,2.100346144541359
RB,Cameron Artis-Payne,4500,2.100346144541359
RB,Charles Sims,4600,2.100346144541359
RB,Stepfan Taylor,4500,2.100346144541359
RB,Daniel Lasco,4500,2.100346144541359
RB,Justin Forsett,4500,2.100346144541359
RB,Isaiah Pead,4500,2.100346144541359
RB,Adrian Peterson,6500,2.100346144541359
RB,Mike Davis,4500,2.100346144541359
RB,Ameer Abdullah,4500,2.100346144541359
RB,Rod Smith,4500,2.100346144541359
RB,Daryl Richardson,4500,2.100346144541359
RB,DeAngelo Williams,4500,2.100346144541359
RB,Josh Ferguson,4500,2.0820613086368005
RB,Corey Grant,4500,2.0802931610391977
RB,Alex Collins,4500,2.0678196725387634
RB,Paul Lasike,4500,2.0616930109594622
RB,Malcolm Brown,4500,2.0107920374253663
RB,Fozzy Whittaker,4500,2.006546659535115
RB,Kenyan Drake,4500,1.9878723339639364
RB,Antonio Andrews,4500,1.983722231514955
RB,Mike James,4500,1.9700781374476293
RB,Kenneth Farrow,4500,1.9351456997873475
RB,Terron Ward,4500,1.93083327038359
RB,Bobby Rainey,4500,1.8876519165874583
RB,Marcus Murphy,4500,1.8670486857766737
RB,Orleans Darkwa,4500,1.753845788646565
RB,Lance Dunbar,4500,1.6692729145151364
RB,Travaris Cadet,4500,1.582817541313411
RB,Tyler Ervin,4500,1.4293379736174376
TE,Jimmy Graham,6600,11.848769124129245
TE,Zach Ertz,5700,10.068150973631646
TE,Kyle Rudolph,5500,9.953012811307152
TE,Greg Olsen,6400,9.427768887461283
TE,Cameron Brate,5600,9.05211076705204
TE,Vernon Davis,4800,8.818524487134404
TE,Jermaine Gresham,4500,8.4027544223968
TE,Delanie Walker,6200,8.284897601648689
TE,Coby Fleener,5300,7.755151496864487
TE,Tyler Eifert,6700,7.6503085035380884
TE,Jason Witten,5100,7.600161757780167
TE,Jordan Reed,7500,7.4044311842455635
TE,Ladarius Green,5800,7.321556816109905
TE,Ryan Griffin,4500,7.137003172767006
TE,C.J. Fiedorowicz,5100,7.083822387420469
TE,Antonio Gates,5200,6.8485337975271765
TE,Dwayne Allen,4800,6.6213338675043225
TE,Jared Cook,4800,6.468494585381557
TE,Lance Kendricks,4800,6.4092518203537185
TE,Vance McDonald,4700,6.1531348544984485
TE,Will Tye,4500,5.391620787425598
TE,Dion Sims,4500,5.191613087609262
TE,Jack Doyle,4500,4.730931610481882
TE,Julius Thomas,5100,4.576895025706008
TE,Eric Ebron,6000,4.531845103304492
TE,Jesse James,4500,4.47993955491786
TE,Richard Rodgers,4500,4.460411382181478
TE,Trey Burton,4500,4.402468679056524
TE,Charles Clay,4500,4.360285436878427
TE,Hunter Henry,5500,4.109653863816562
TE,Josh Hill,4500,4.059569014811094
TE,Gary Barnidge,4500,3.958936364310503
TE,Neal Sterling,4500,3.904570365601485
TE,Seth Devalve,4500,3.711166082910548
TE,Anthony Fasano,4500,3.4843877055201715
TE,A.J. Derby,4500,3.4499840078030495
TE,Jerell Adams,4500,3.4484346127539895
TE,Levine Toilolo,4800,3.3578855620613504
TE,Austin Seferian-Jenkins,4600,3.3261594824411955
TE,MarQueis Gray,4500,3.266463577356204
TE,Rhett Ellison,4500,3.204580697784063
